LicNumber,LicName,LicPhone,LicFax,StoreAddress1,StoreAddress2,StoreAddress3,MailingAddress11,MailingAddress21,MailingAddress31,StoreCity,StorePC
78012400,EVERGREEN CO-OP LIQUOR - RIMBEY,(403) 843-2651,NOFAX,5033 51 AVENUE, , ,PO BOX 9, , ,RIMBEY,T0C 2J0
76572800,REAL CANADIAN LIQUOR STORE,(403) 846-4720,NOFAX,5520 46 STREET, , ,PO BOX 640 STN MAIN 5520 46 STREET, , ,ROCKY MOUNTAIN HOUSE,T4T 1A5
76880700,GREAT CANADIAN LIQUOR COMPANY,(403) 847-1011,(403) 847-1012,4515 47 AVENUE, , ,11478 149 STREET NW, , ,ROCKY MOUNTAIN HOUSE,T4T 1C5
77049900,GATEWAY CROSSING LIQUOR,(403) 845-2841,(403) 845-5015,5311 48 STREET, , ,PO BOX 9, , ,ROCKY MOUNTAIN HOUSE,T4T 1A1
77091100,ROCKY LIQUOR STORE,(403) 845-3222,(403) 845-4661,4912 47 AVENUE, , ,PO BOX 880 STN MAIN, , ,ROCKY MOUNTAIN HOUSE,T4T 1E1
77140900,WALKING EAGLE LIQUOR STORE,(403) 845-4439,(403) 845-3685,A-4819 45 STREET, , ,PO BOX 1317, , ,ROCKY MOUNTAIN HOUSE,T4T 1A9
77479700,SOBEYS LIQUOR (ROCKY MOUNTAIN HOUSE),(403) 845-4861,(403) 845-2048,4513 52 AVENUE, , ,1020 64 AVENUE NE, , ,ROCKY MOUNTAIN HOUSE,T4T 1E8
78168900,TAMARACK LIQUOR STORE,(403) 860-2467,NOFAX,4904 45 STREET, , ,4904 45 STREET, , ,ROCKY MOUNTAIN HOUSE,T0M 1T0
77013900,COSTCO CANADA LIQUOR,(403) 295-1530,(403) 295-1589,302-293020 CROSSIRON COMMON, , ,302-293020 CROSSIRON COMMON, , ,ROCKY VIEW COUNTY,T4A 0J6
78010500,MK COUNTRY LIQUOR,(403) 796-5039,NOFAX,10070 TOWNSHIP ROAD 262, , ,128 HAWKWOOD WAY NW, , ,ROCKY VIEW COUNTY,T0M 0E0
78142200,WINE & SPIRIT LIQUOR,(587) 493-8418,NOFAX,B-41216 BIG HILL SPRINGS ROAD, , ,B-41216 BIG HILL SPRINGS ROAD, , ,ROCKY VIEW COUNTY,T4C 3A2
75995100,DEE'S COLD BEER & LIQUOR STORE,(403) 533-2290,(403) 533-2479,115 MAIN STREET, , ,PO BOX 99, , ,ROCKYFORD,T0J 2R0
77737700,RYCROFT LIQUOR MART,(780) 765-2663,NOFAX,4507 44 STREET, , ,PO BOX 433, , ,RYCROFT,T0H 3A0
77671900,RYLEY LIQUOR STORE,(780) 994-9999,NOFAX,5024 50 STREET, , ,4013 MACTAGGART DRIVE, , ,RYLEY,T0B 4A0
77342000,REDNECK LIQUOR,(780) 785-2229,NOFAX,57001 HIGHWAY 757, , ,PO BOX 714, , ,SANGUDO,T0E 2A0
77396700,LIQUOR STOP,(780) 785-3393,NOFAX,4612 50 STREET, , ,PO BOX 720, , ,SANGUDO,T0E 2A0
77811800,RAILSIDE SPIRITS,(780) 888-5846,NOFAX,4909 48 AVENUE, , ,PO BOX 504, , ,SEDGEWICK,T0B 4C0
78185500,BRANDYWINE & BREW,(780) 385-5005,NOFAX,4846 47 STREET, , ,PO BOX 36, , ,SEDGEWICK,T0B 4C0
76764500,SEXSMITH LIQUOR STORE,(780) 568-3888,(780) 568-3267,B-9929 100 STREET, , ,PO BOX 949, , ,SEXSMITH,T0H 3C0
77024400,WHAT ALES YOU,(780) 568-2250,(780) 568-2210,10004-1006 HIGHWAY STREET, , ,PO BOX 3088, , ,SEXSMITH,T0H 3C0
77963100,BOO-TOO SPIRITS,(403) 327-7883,NOFAX,109A 1 STREET, , ,PO BOX 139, , ,SHAUGHNESSY,T0K 2A0
75480200,SOBEYS LIQUOR (LAKELAND),(780) 464-9931,(780) 417-2533,120 LAKELAND RIDGE,590 BASELINE ROAD, ,1020 64 AVENUE NE, , ,SHERWOOD PARK,T8H 1Y4
75682200,REAL CANADIAN LIQUOR STORE,(780) 417-5239,(780) 417-5241,410 BASELINE ROAD, , ,100-410 BASELINE ROAD, , ,SHERWOOD PARK,T8H 2A7
76373300,PRAIRIE LAND LIQUOR STORE,(780) 464-4687,(780) 464-4687,SHERWOOD TOWNE SQUARE,224-390 BASELINE ROAD, ,7550 ELLERSLIE ROAD SW, , ,SHERWOOD PARK,T8H 1X1
76430900,MAPLEWOOD LIQUOR,(780) 417-9588,(780) 417-3627,16-52 BRENTWOOD BOULEVARD, , ,16-52 BRENTWOOD BOULEVARD, , ,SHERWOOD PARK,T8A 2H6
76445000,SOBEYS LIQUOR (NOTTINGHAM),(780) 416-2970,(780) 416-2854,688A WYE ROAD, , ,1020 64 AVENUE NE, , ,SHERWOOD PARK,T8A 6G3
76473200,ACE LIQUOR DISCOUNTER AT SHERWOOD DRIVE,(780) 449-5555,(780) 449-5550,155-1020 SHERWOOD DRIVE, , ,101-17220 STONY PLAIN ROAD, , ,SHERWOOD PARK,T8A 2G8
76575100,COSTCO CANADA LIQUOR,(780) 416-0069,(780) 410-2553,2197 BROADMOOR BOULEVARD, , ,2197 BROADMOOR BOULEVARD, , ,SHERWOOD PARK,T8H 0A1
76637100,GRANADA LIQUOR BARN,(780) 464-4137,(780) 449-1056,200-101 GRANADA BOULEVARD, , ,101-17220 STONY PLAIN ROAD, , ,SHERWOOD PARK,T8A 4W2
76716300,SPIRIT QUEST LIQUOR,(780) 922-1050,(780) 922-1031,71-22106 SOUTH COOKING LAKE ROAD, , ,51408 RANGE ROAD 224, , ,SHERWOOD PARK,T8E 1J1
76843900,LITTLE GUY LIQUOR CO.,(780) 417-9611,(780) 417-9611,126-270 BASELINE ROAD, , ,206-52152 RANGE ROAD 210, , ,SHERWOOD PARK,T8H 1R4
76963200,LIQUOR DEPOT AT SUMMERWOOD,(780) 449-3848,NOFAX,50-4005 CLOVERBAR ROAD, , ,101-17220 STONY PLAIN ROAD, , ,SHERWOOD PARK,T8H 0M4
77049700,MILLENNIUM LIQUOR,(780) 467-9808,(780) 416-1821,250-220 LAKELAND DRIVE, , ,1906 32A STREET NW, , ,SHERWOOD PARK,T8H 0N6
77107500,BASELINE WINE & SPIRITS CO.,(780) 449-4448,NOFAX,172-11 ATHABASCA AVENUE, , ,172-11 ATHABASCA AVENUE, , ,SHERWOOD PARK,T8A 6H2
77130500,EVERYTHING WINE AND MORE,(780) 417-3356,NOFAX,25-100 BROADVIEW DRIVE, , ,200-758 HARBOURSIDE DRIVE, , ,SHERWOOD PARK,T8H 0T5
77190700,WINE & BEYOND AT EMERALD HILLS,(780) 417-2821,(780) 702-1999,300-7000 EMERALD HILLS, , ,101-17220 STONY PLAIN ROAD, , ,SHERWOOD PARK,T8H 0P5
77383700,CROSSROADS LIQUOR,(780) 417-3422,NOFAX,46-975 BROADMOOR BOULEVARD, , ,46-975 BROADMOOR BOULEVARD, , ,SHERWOOD PARK,T8A 5W9
77457800,SOBEYS LIQUOR (EMERALD HILLS),(780) 410-0537,NOFAX,2-8005 EMERALD DRIVE, , ,1020 64 AVENUE NE, , ,SHERWOOD PARK,T8H 0P1
77548400,LIQUOR NATION,(780) 953-0462,NOFAX,104-2016 SHERWOOD DRIVE, , ,104-2016 SHERWOOD DRIVE, , ,SHERWOOD PARK,T8A 3X3
77556700,SUPER VALUE LIQUOR,(780) 570-5415,NOFAX,961-973 ORDZE ROAD, , ,929 WILDWOOD WAY NW, , ,SHERWOOD PARK,T8A 4L7
77753700,EAGLE SPIRITS,(780) 922-4551,NOFAX,21273 WYE ROAD, , ,341-52105 RANGE ROAD 225, , ,SHERWOOD PARK,T8G 1C7
77783500,BROS LIQUOR DISCOUNT,(587) 982-1050,NOFAX,850-800 BROADMOOR BOULEVARD, , ,4205 WESTCLIFF COURT, , ,SHERWOOD PARK,T8A 4Y6
77826500,LIQUOR EXCHANGE,(780) 570-0304,NOFAX,410-420 3842 SHERWOOD DRIVE, , ,334 WINDROW CRESCENT SW, , ,SHERWOOD PARK,T8H 0Z9
77996100,ACE LIQUOR DISCOUNTER AT BASELINE,(780) 467-7617,NOFAX,46-665 BASELINE ROAD, , ,101-17220 STONY PLAIN ROAD, , ,SHERWOOD PARK,T8A 5V9
77999500,ACE LIQUOR DISCOUNTER AT WYE ROAD,(780) 917-4180,NOFAX,260-664 WYE ROAD, , ,101-17220 STONY PLAIN ROAD, , ,SHERWOOD PARK,T8A 6G3
78067700,BSW LIQUOR,(780) 570-2793,NOFAX,10 MAIN BOULEVARD, , ,193 ASPENMERE CIRCLE, , ,SHERWOOD PARK,T8A 3W8
78067800,BSW LIQUOR,(780) 570-2796,NOFAX,300-55 SALISBURY WAY, , ,193 ASPENMERE CIRCLE, , ,SHERWOOD PARK,T8B 1K4
78076500,LIQUOR VAULT,(780) 239-9985,NOFAX,202-101 GRANADA BOULEVARD, , ,2282 CASEY CRESCENT SW, , ,SHERWOOD PARK,T8A 4W2
78155300,VIVO LIQUOR,(780) 993-4567,NOFAX,110-300 AMBERLEY WAY, , ,2609 21A AVENUE, , ,SHERWOOD PARK,T8H 0P5
78175600,GREAT LIQUOR,(780) 218-2186,NOFAX,17-99 WYE ROAD, , ,3232 28A AVENUE, , ,SHERWOOD PARK,T8B 1M1
78226100,VALUE LIQUOR HUB,(587) 594-3794,NOFAX,916A ASH STREET, , ,1400 FALCONER ROAD NW, , ,SHERWOOD PARK,T8A 2G1
78238600,SHERWOOD PARK LIQUOR,(780) 235-4086,NOFAX,75A-993 FIR STREET, , ,268 52327 RANGE ROAD 233, , ,SHERWOOD PARK,T8A 4N5
76721900,SLAVE LAKE LIQUOR STORE,(780) 849-4954,NOFAX,1108 MAIN STREET, , ,733 9 STREET SW, , ,SLAVE LAKE,T0G 2A0
77534100,GREAT CANADIAN LIQUOR,(780) 483-8183,NOFAX,101 2 AVENUE NW, , ,11478 149 STREET NW, , ,SLAVE LAKE,T0G 2A0
78274700,ACE LIQUOR DISCOUNTER AT CORNERSTONE,(780) 989-7601,NOFAX,301B-1500 MAIN STREET SW, , ,101 17220 STONY PLAIN ROAD, , ,SLAVE LAKE,T0G 2A4
77335400,T.A.P.'S LIQUOR,(780) 829-3736,(780) 829-3735,701 9 STREET, , ,701 9 STREET, , ,SMITH,T0G 2B0
76939700,RED CHIMNEY LIQUOR STORE,(780) 656-3526,NOFAX,35 WHITE EARTH STREET, , ,PO BOX 429, , ,SMOKY LAKE,T0A 3C0
77588300,SMOKY LAKE LIQUOR STORE,(780) 265-2649,NOFAX,4329 56 STREET, , ,PO BOX 1169, , ,SMOKY LAKE,T0A 3C0
77702800,GOFER LIQUOR,(780) 656-5502,NOFAX,5504 44 AVENUE, , ,PO BOX 732, , ,SMOKY LAKE,T0A 3C0
78042400,SPEDDEN LIQUOR STORE,(780) 636-3939,NOFAX,12304 HIGHWAY 28, , ,PO BOX 274, , ,SPEDDEN,T0A 3E0
77653700,GRUMPY'S LIQUOR HUT,(780) 835-1929,NOFAX,4904 50 STREET, , ,PO BOX 2605, , ,SPIRIT RIVER,T0H 3G0
75413400,SOBEYS LIQUOR (SPRUCE GROVE),(780) 962-0545,(780) 962-0796,168 HIGHWAY 16, , ,1020 64 AVENUE NE, , ,SPRUCE GROVE,T7X 3X3
75990300,REAL CANADIAN LIQUOR STORE,(780) 960-7437,(780) 960-7438,20-110 JENNIFER HEIL WAY, , ,20-110 JENNIFER HEIL WAY, , ,SPRUCE GROVE,T7X 3Z3
76658400,LIQUOR ON MCLEOD LAKEWOOD,(780) 962-2337,(780) 960-2337,300-700 MCLEOD AVENUE, , ,300-700 MCLEOD AVENUE, , ,SPRUCE GROVE,T7X 0C8
76658500,BEER SHAK,(780) 962-3992,NOFAX,50-4 SPRUCE RIDGE DRIVE, , ,8 GREYSTONE BAY, , ,SPRUCE GROVE,T7X 4S3
77042000,LIQUORS R US,(780) 960-0071,(780) 960-0125,5103-250 KING STREET, , ,209 CALAHOO ROAD, , ,SPRUCE GROVE,T7X 3A2
77563900,IMPERIAL KING LIQUOR,(780) 655-5289,NOFAX,26-100 KING STREET, , ,2410 WAVE CRESCENT NW, , ,SPRUCE GROVE,T7X 3A2
77608300,DEER PARK LIQUOR STORE,(780) 960-8727,NOFAX,100-2 DEER PARK DRIVE, , ,100-2 DEER PARK DRIVE, , ,SPRUCE GROVE,T7X 0K8
77764100,ACE LIQUOR DISCOUNTER,(780) 571-0080,NOFAX,12 MCLEOD AVENUE, , ,52 53217 RANGE ROAD 263, , ,SPRUCE GROVE,T7X 3Y1
77963200,DEEP DISCOUNT LIQUOR AT GROVE,(780) 962-6655,NOFAX,106-636 KING STREET, , ,101-17220 STONY PLAIN ROAD, , ,SPRUCE GROVE,T7X 4K5
77997600,ACE LIQUOR DISCOUNTER AT SPRUCE GROVE,(780) 917-4180,NOFAX,106-636 KING STREET, , ,101-17220 STONY PLAIN ROAD, , ,SPRUCE GROVE,T7X 4K5
78002300,ACE LIQUOR DISCOUNTER AT MCLEOD AVE,(780) 571-0080,NOFAX,12 MCLEOD AVENUE, , ,101-17220 STONY PLAIN ROAD, , ,SPRUCE GROVE,T7X 3Y1
78044800,LIQUOR KING,(780) 271-6233,NOFAX,209 CALAHOO ROAD, , ,6120-28 AVENUE, , ,SPRUCE GROVE,T7X 1R1
78049500,ACE LIQUOR DISCOUNTER AT SPRUCE GROVE,(780) 917-4180,NOFAX,201C 1 AVENUE, , ,101-17220 STONY PLAIN ROAD, , ,SPRUCE GROVE,T7X 2K6
78065800,VIVO LIQUOR,(780) 571-0500,NOFAX,11-98 LONGVIEW DRIVE, , ,2609 21A AVENUE NW, , ,SPRUCE GROVE,T7X 0W3
78065900,VIVO LIQUOR,(780) 571-0550,NOFAX,1-1 HAWTHORNE GATE, , ,2609 21A AVENUE NW, , ,SPRUCE GROVE,T4V 4W1
78102300,MAPLE LIQUOR DISCOUNTER,(780) 571-2215,NOFAX,103-93 MCLEOD AVENUE, , ,103-93 MCLEOD AVENUE, , ,SPRUCE GROVE,T7X 2Z9
78125700,OWEN'S LIQUOR,(780) 257-1122,NOFAX,8-20 MCLEOD AVENUE, , ,7074 ARMOUR BEND SW, , ,SPRUCE GROVE,T7X 3Y1
78197000,GRAVITY LIQUOR,(780) 960-6650,NOFAX,C-98 MCLEOD AVENUE, , ,1840 51 STREET, , ,SPRUCE GROVE,T7X 1R2
77244500,SPRUCE VIEW LIQUOR STORE,(403) 343-2667,NOFAX,1918 10 AVENUE, , ,620146 AVENUE, , ,SPRUCE VIEW,T0M 1V0
60151700,ST. ALBERT INN & SUITES,(780) 459-5551,(780) 460-7687,156 ST  ALBERT TRAIL, , ,156 ST  ALBERT TRAIL, , ,ST ALBERT,T8N 0P5
75627400,CAMPBELL LIQUOR STORE,(780) 419-3444,(780) 419-3513,3 CURIAL DRIVE, , ,3 CURIAL DRIVE, , ,ST ALBERT,T8N 6P6
75901100,REAL CANADIAN LIQUOR STORE,(780) 418-6827,(780) 418-6828,101 ST ALBERT TRAIL, , ,20 101 ST ALBERT TRAIL, , ,ST ALBERT,T8N 6L5
76136400,MISSION LIQUOR MART,(780) 460-1773,(780) 459-4667,108-80 MCKENNEY AVENUE, , ,108-80 MCKENNEY AVENUE, , ,ST ALBERT,T8N 2G4
76447600,BELLEROSE LIQUOR STORE,(780) 419-6038,(780) 479-5233,INGLEWOOD TOWNE CENTRE,11 BELLEROSE DRIVE, ,7631 158 AVENUE NW, , ,ST ALBERT,T8N 5C9
76932200,SARGENT LIQUOR STORE,(780) 419-2464,NOFAX,140-190 BOUDREAU ROAD, , ,140-190 BOUDREAU ROAD, , ,ST ALBERT,T8N 6B9
77329600,COSTCO LIQUOR,(780) 459-5322,NOFAX,20-1075 ST ALBERT TRAIL, , ,20-1075 ST ALBERT TRAIL, , ,ST ALBERT,T8N 4K6
77369400,BOUDREAU WINES AND SPIRITS,(780) 569-5000,NOFAX,109-150 BELLEROSE DRIVE, , ,109-150 BELLEROSE DRIVE, , ,ST ALBERT,T8N 5C9
77752400,LIQUID HARVEST,(780) 667-7251,NOFAX,101 RIEL DRIVE, , ,101 RIEL DRIVE, , ,ST ALBERT,T8N 3X4
77871900,LIQUOR EX OUTLET STORES INC.,(780) 458-5257,NOFAX,112-25 CHISHOLM AVENUE, , ,112 25 CHISHOLM AVENUE, , ,ST ALBERT,T8N 5A5
77970200,WINE AND BEYOND AT ST. ALBERT,(780) 470-0376,NOFAX,200-760 ST ALBERT TRAIL, , ,101-17220 STONY PLAIN ROAD, , ,ST ALBERT,T8N 3P8
77974500,OLYMPIA LIQUOR CITADEL,(780) 544-9025,(780) 544-9048,300-655 ST ALBERT TRAIL, , ,20-6624 CENTRE STREET SE, , ,ST ALBERT,T8N 3L3
77999600,ACE LIQUOR DISCOUNTER AT INGLEWOOD,(780) 460-1870,NOFAX,7 INGLEWOOD DRIVE, , ,101-17220 STONY PLAIN ROAD NW, , ,ST ALBERT,T8N 5E2
78002500,ACE LIQUOR DISCOUNTER AT HEBERT,(780) 569-0460,NOFAX,141-1 HEBERT  ROAD, , ,101-17220 STONY PLAIN ROAD, , ,ST ALBERT,T8N 2E7
78004000,DRINKS & BEYOND AT ST ALBERT NORTH,(780) 989-7601,NOFAX,210-700 ST ALBERT TRAIL, , ,101-17220 STONY PLAIN ROAD NW, , ,ST ALBERT,T8N 7J7
78043800,CO-OP LIQUOR AT INGLEWOOD,(780) 460-7657,NOFAX,260-525 ST ALBERT TRAIL, , ,318 NORTH PARK DRIVE, , ,ST ALBERT,T8N 4J8
78049600,DEEP DISCOUNT LIQUOR AT ST. ALBERT,(780) 544-9351,NOFAX,1500 TUDOR GLEN MARKET, , ,101-17220 STONY PLAIN ROAD, , ,ST ALBERT,T8N 3V3
78074700,7 STAR LIQUOR,(780) 569-4556,NOFAX,107-108 4 VERSAILLE AVENUE, , ,256 CORAL REEF MANOR NE, , ,ST ALBERT,T8N 7V1
78227800,LACOMBE PARK SPIRITS,(780) 418-7275,NOFAX,202-506A ST ALBERT TRAIL, , ,4106 29 STREET NW, , ,ST ALBERT,T8N 5Z1
78228400,VIVO LIQUOR,(780) 993-4567,NOFAX,530-860 ST ALBERT TRAIL,JENSEN LAKES, ,110 300 AMBERLY WAY, , ,ST ALBERT,T8N 7V2
78256400,LIQUOR HOUSE,(780) 915-0705,NOFAX,102-392 ST ALBERT ROAD, , ,202-2720 92 STREET NW, , ,ST ALBERT,T8N 5J9
76995800,GREAT CANADIAN LIQUOR,(780) 645-5484,NOFAX,4309 50 AVENUE, , ,11478 149 STREET NW, , ,ST PAUL,T0A 3A3
76995900,MG'S LIQUOR MART - WESTBROOK MALL,(780) 483-8183,NOFAX,5556 50 AVENUE, , ,11478 149 STREET NW, , ,ST PAUL,T0A 3A1
77213500,CORNERSTONE CO-OP LIQUOR @ ST. PAUL,(780) 645-7701,NOFAX,3-5017 42 STREET, , ,3-5017 42 STREET, , ,ST PAUL,T0A 3A2
77896600,SOBEYS LIQUOR ST. PAUL,(403) 730-3066,NOFAX,3937 50 AVENUE, , ,1020 64 AVENUE NE, , ,ST PAUL,T0A 3A2
76637900,LIQUOR DEPOT AT ST. ALBERT SOUTH,(780) 460-8610,(780) 459-2502,102-392 ST ALBERT ROAD, , ,101-17220 STONY PLAIN ROAD, , ,ST. ALBERT,T8N 5J9
76690500,SOBEYS LIQUOR (SUMMIT),(780) 458-4705,(780) 458-4787,10-585 ST ALBERT ROAD, , ,1020 64 AVENUE NE, , ,ST. ALBERT,T8N 6G5
75784400,JUDE'S LIQUOR STORE,(403) 742-5455,(403) 742-5464,5922 50 AVENUE, , ,6111 38 AVENUE, , ,STETTLER,T0C 2L2
77266200,STETTLER LIQUOR,(403) 309-8913,(403) 341-5811,4821 62 STREET, , ,PO BOX 1715, , ,STETTLER,T0C 2L2
77336000,SOBEYS LIQUOR (STETTLER),(780) 486-8564,NOFAX,4706 50 STREET, , ,1020 64 AVENUE NE, , ,STETTLER,T0C 2L2
77879700,59TH STREET LIQUOR STORE,(403) 742-4540,NOFAX,4411 59 STREET, , ,4411 59 STREET, , ,STETTLER,T0C 2L1
78069100,GROWLER GUY,-,NOFAX,5502 51 AVENUE, , ,PO BOX 1387, , ,STETTLER,T0C 2L2
78274600,ACE LIQUOR DISCOUNTER AT STETTLER,(780) 989-7601,NOFAX,4902 50 AVENUE, , ,101-17220 STONY PLAIN ROAD, , ,STETTLER,T0C 2L0
76637700,LIQUOR DEPOT AT STONY PLAIN,(780) 963-7176,(780) 963-7079,180-4300 SOUTH PARK DRIVE, , ,101-17220 STONY PLAIN ROAD, , ,STONY PLAIN,T7Z 2W7
77366100,SOBEYS LIQUOR (STONY PLAIN),(780) 968-4024,NOFAX,PLAIN,100-4410 48 STREET, ,1020 64 AVENUE NE, , ,STONY PLAIN,T7Z 1L4
77426900,LIQUOR DEPOT AT GENESIS ON THE LAKES,(780) 963-2960,NOFAX,TBA-100 GENESIS DRIVE, , ,101-17220 STONY PLAIN ROAD, , ,STONY PLAIN,T7Z 0G3
77685600,PLAINS WINE BEER & SPIRITS,(780) 591-5019,NOFAX,130-5211 50 STREET, , ,130-5211 50 STREET, , ,STONY PLAIN,T7Z 0C1
77745500,REGAL WINE & SPIRITS,(780) 963-6688,NOFAX,103-4613 52 AVENUE, , ,103-4613 52 AVENUE, , ,STONY PLAIN,T7Z 1E7
77921200,EDGE LIQUOR LTD.,(780) 963-4595,NOFAX,204-4101 49 AVENUE, , ,4241 CHARLES CLOSE SW, , ,STONY PLAIN,T7Z 0A9
77945800,HOTSHOT LIQUOR,(780) 235-4086,NOFAX,101-4301 SOUTH PARK DRIVE, , ,268-52327,RR 233, ,STONY PLAIN,T7Z 2A9
78003500,LIQUOR DEPOT AT STONY PLAIN,(780) 963-7176,NOFAX,180-4300 SOUTH PARK DRIVE, , ,101-17220 STONY PLAIN ROAD NW, , ,STONY PLAIN,T7Z 2W7
78049700,ACE LIQUOR DISCOUNTER AT STONY PLAIN,(780) 917-4180,NOFAX,101-5013 48 STREET, , ,101-17220 STONY PLAIN ROAD, , ,STONY PLAIN,T7Z 1L8
78183100,ACE LIQUOR DISCOUNTER AT STONY PLAIN,(780) 968-2035,NOFAX,101-5013 48 STREET, , ,101 17220 STONY PLAIN ROAD, , ,STONY PLAIN,T7Z 1L8
77703000,J & K LIQUOR STOP,(780) 416-8665,NOFAX,51073 HIGHWAY 21, , ,3636 31A STREET NW, , ,STRATHCONA COUNTY,T8B 1K5
76182100,CC'S COLD BEER & LIQUOR STORE,(403) 934-6470,(403) 934-6471,510X-HIGHWAY 1, , ,201-7422 CROWFOOT ROAD NW, , ,STRATHMORE,T1P 1M6
76243000,CO-OP WINE SPIRITS BEER-STRATHMORE,(403) 901-0852,(403) 901-0854,130 EDGEFIELD PLACE, , ,130 EDGEFIELD PLACE, , ,STRATHMORE,T1P 0E8
76357200,REAL CANADIAN LIQUOR STORE,(403) 934-6520,(403) 934-6524,106-800 PINE ROAD, , ,106-800 PINE ROAD, , ,STRATHMORE,T1P 0A2
76830300,CRYSTAL RIDGE LIQUOR STORE,(403) 901-1600,NOFAX,7-55 WHEATLAND TRAIL, , ,201-7422 CROWFOOT ROAD NW, , ,STRATHMORE,T1P 1R7
77163500,SOBEYS LIQUOR (STRATHMORE),(403) 934-3139,NOFAX,BEER,113-100 RANCH MARKET, ,1020 64 AVENUE NE, , ,STRATHMORE,T1P 0A8
77543400,11-ELEVEN LIQUOR,(403) 983-1100,NOFAX,215A 2 AVENUE, , ,141 CORAL REEF MANOR NE, , ,STRATHMORE,T1P 1K1
77566200,WHEATLAND LIQUOR DISCOUNTER,-,NOFAX,602 WESTMOUNT ROAD, , ,38 SHANNON TERRACE SW, , ,STRATHMORE,T1P 1W8
78224500,EMINENT LIQUOR,(587) 968-8335,NOFAX,105L-100 RANCH MARKET, , ,41 NOLANHURST COMMON NW, , ,STRATHMORE,T1P 0A8
77084600,LEN'S LIQUOR,(780) 523-5188,(780) 523-5189,HIGHWAY 2 & RANGE ROAD 152, , ,PO BOX 457, , ,SUCKER CREEK RESERVE,T0G 0W0
76570000,MAIN AVENUE COLD BEER & LIQUOR STORE,(403) 638-4700,(403) 638-4547,PRAIRIE CREEK SHOPPING PLAZA,BAY H-557 MAIN AVENUE W, ,PO BOX 1468, , ,SUNDRE,T0M 1X0
76785800,COLDER BEER & LIQUOR STORE,(403) 638-4547,NOFAX,205 MAIN AVENUE W, , ,PO BOX 1427, , ,SUNDRE,T0M 1X0
76909100,COWBOY TRAIL LIQUOR STORE,(403) 638-9881,(403) 638-9882,103 MAIN AVENUE E, , ,PO BOX 1430, , ,SUNDRE,T0M 1X0
77758800,BERGEN ROAD LIQUOR STORE,(403) 638-9334,NOFAX,122 5 STREET SE, , ,PO BOX 2140, , ,SUNDRE,T0M 1X0
77123800,SWAN HILLS HOTEL,(780) 333-4411,(780) 333-4485,4932 PLAZA AVENUE, , ,PO BOX 170, , ,SWAN HILLS,T0G 2C0
77336200,SWAN HILLS LIQUOR,(780) 333-4959,NOFAX,4639 FEDERATED ROAD, , ,PO BOX 419,4639 FEDERATED ROAD, ,SWAN HILLS,T0G 2C0
76426900,PLAZA LIQUOR STORE,(403) 887-5151,(403) 887-6118,A7-5043 50A STREET, , ,A7-5043 50A STREET, , ,SYLVAN LAKE,T4S 1R1
76726000,ALL ABOARD FINE WINES & SPIRITS,(403) 887-8433,(403) 887-8431,75 HEWLETT PARK LANDING, , ,413 SIOUX ROAD, , ,SYLVAN LAKE,T4S 2J3
76846400,SOBEYS LIQUOR (SYLVAN LAKE),(403) 887-0862,(403) 887-7692,SYLVAN LAKE,500-3715 47 AVENUE, ,1020 64 AVENUE NE, , ,SYLVAN LAKE,T4S 0C8
76871200,BOTTOMS UP COLD BEER & LIQUOR STORE,(403) 887-2188,(403) 887-5993,4413 50 STREET, , ,11478 149 STREET NW, , ,SYLVAN LAKE,T4S 1J9
76871300,GREAT CANADIAN LIQUOR,(403) 887-3581,(403) 887-7166,10-5004 46 STREET, , ,11478 149 STREET NW, , ,SYLVAN LAKE,T4S 1C2
76882300,LAKEWAY LIQUOR,(403) 887-1500,(403) 887-1177,4-117 LAKEWAY BOULEVARD, , ,505 WISHART STREET, , ,SYLVAN LAKE,T4S 0A9
77565000,LIQUOR HUB,(403) 755-7749,NOFAX,202-25 BEJU INDUSTRIAL DRIVE, , ,42 LOWDEN CLOSE, , ,SYLVAN LAKE,T4S 0K9
77648200,OLYMPIA LIQUOR SYLVAN LAKE,(403) 864-0045,(403) 864-0048,109-5015 50 STREET, , ,20-6624 CENTRE STREET SE, , ,SYLVAN LAKE,T4S 1P9
78048600,ACE LIQUOR AT SYLVAN LAKE,(780) 989-7645,NOFAX,810-62 THEVENAZ INDUSTRIAL TRAIL, , ,101-17220 STONY PLAIN ROAD, , ,SYLVAN LAKE,T4S 0B6
78152400,LAST CHANCE LIQUOR STORE,(403) 864-1260,NOFAX,210-49 HINSHAW DRIVE, , ,210-49 HINSHAW DRIVE, , ,SYLVAN LAKE,T4S 0K5
78247200,LAKESHORE LIQUOR,(587) 968-3645,NOFAX,105-5227 LAKESHORE DRIVE, , ,105-5227 LAKESHORE DRIVE, , ,SYLVAN LAKE,T4S 1Y8
74778700,TABER COLD BEER AND LIQUOR STORE,(403) 223-2241,(403) 223-2241,5335 47 AVENUE, , ,5335 47 AVENUE, , ,TABER,T1G 1R4
77774200,EVEREST WINE & SPIRITS,(403) 223-4944,NOFAX,5306 49 AVENUE, , ,3001 DUNMORE ROAD SE, , ,TABER,T1G 1T8
77987000,MAR & SOL,(403) 416-1595,NOFAX,5003B 47 AVENUE, , ,1905 LAKEHILL CRESCENT SOUTH, , ,TABER,T1G 1R7
